,,,,,,,,,,,,Pitch,Rhythm,Stress,Emphasis,Tempo,Volume,Censorship,Spelling,Alternant,Differentiator,Alphahaptics,Alphakinesics,Formatting,Tactile_Emoticon,Bodily_Emoticon,Nonbodily_Emoticon,Tactile_Emoji,Bodily_Emoji,Nonbodily_Emoji,Emoji_Count,Emoji_Index,Emoticon_Index,TPL_Index
291,2019-08-03 03:27:47,Club Magenta: Chicago's newest club at #Lolla 🔥\n\nWe're bringing real fans closer to the music they love all weekend long 🤩 #LollaWithUs https://t.co/o4sWvQZtNF,171,4,10,27,T-Mobile,1488892,12594,0.43333333333333335,0.21666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,2.0,2.0,0,2.0
292,2019-08-03 03:02:33,We got you 🤘 Enjoy the best seat in the house ⬇️ #LollaWithUs https://t.co/8xyW0gF7SB,87,1,4,7,T-Mobile,1488892,12594,0.4,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,1.0,1.0,0,1.0
293,2019-08-02 19:05:53,"While @jvkap binged @Big_Little_Lies and @StaneffMatt re-binged @parksandrecnbc, can you guess what's playing on our 📺 right now? Drop an emoji that describes the show when you crack it 🤫 Hint: You can stream it with #NetflixOnUs 😉 https://t.co/3wcEIFGYm6",84,2,67,12,T-Mobile,1488892,12594,0.5357142857142857,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,3.0,3.0,0,3.0
294,2019-08-02 06:04:55,Did you catch that magenta 📱 or was it just us? 👀 🤣 https://t.co/4GKNBFMSpF,89,0,9,9,T-Mobile,1488892,12594,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,3.0,3.0,0,3.0
295,2019-08-01 21:35:06,We're switching it up today for today's ✈ #TMobileWingman Challenge ✈\n\nWe just transformed @DidUMsME's window seat view &amp; we're ready to do the same to yours *cracks knuckles* Share your favorite photo that you took in the sky and we'll add some magic to it 👇 https://t.co/4WiRcitTgG,111,4,54,11,T-Mobile,1488892,12594,0.65625,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,2,3.0,3.0,0,4.0
296,2019-08-01 19:31:30,We're tuning in for sure! https://t.co/pyBGiu31hL,140,1,17,13,T-Mobile,1488892,12594,0.8888888888888888,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
297,2019-08-01 15:30:43,"We're more than a little obsessed with customer experience + it shows - we got the #1 spot in JD Power's 2019 Wireless Customer Care study w/ a record-breaking score...AGAIN! We'd like to thank Mom, the Team of Experts, and of course our CUSTOMERS for making this all possible 🤩",218,10,19,25,T-Mobile,1488892,12594,0.75,-0.078125,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,1.0,1.0,0,4.0
298,2019-08-01 15:08:31,Tried to load the #CampVerizon map but it looks like their approach to summer camp is the same as their 5G...they won't share where to find it! https://t.co/QsGJO1aPJD https://t.co/CO7n61GC6a,51,3,4,7,T-Mobile,1488892,12594,0.125,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0
299,2019-07-31 23:52:38,When we surveyed our employees we found out 51% are Gryffindors—the same house as today's birthday boy ⚡\n\n#HappyBirthdayHarryPotter! Which house do you belong in? https://t.co/HaWqEJKTkr,213,7,38,24,T-Mobile,1488892,12594,0.125,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1.0,1.0,0,1.0
300,2019-07-31 21:35:13,Our Engineer crew &amp; amazing partners nerded out big time on this one. Excited for what’s to come! https://t.co/nNPD10b8Iv,79,0,5,8,T-Mobile,1488892,12594,0.5833333333333334,0.35625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
301,2019-07-31 20:49:13,Chicago Bucket List:\n1. Chance to win Lollapalooza tix 🎟\n2. Meet @SocialHouseTC 🤩\n3. Play Music Trivia 🎶\n\nCheck them all off at our Magenta Music Night! This Friday from 5-7pm at the Mag Mile Signature Store.,148,10,6,12,T-Mobile,1488892,12594,0.4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,2,3.0,3.0,0,4.0
302,2019-07-31 20:05:25,Some people are truly born to serve. This is clear with Scott White from our Nashville Customer Experience Center. \n\nWe thank Scott for his commitment to our country and his continued efforts in his local community. \n\nSee more of Scott's story here. \n#WeAreTMobile,153,5,2,19,T-Mobile,1488892,12594,0.19666666666666666,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
303,2019-07-31 03:39:45,D Va extraordinaire @JJANU_OW will dismantle any @overwatchleague opponent in his way 👊🏼💥 Vote for this hero to be MVP by using his battletag or Twitter handle + #OWLMVP https://t.co/Lla12idbfX,423,15,17,60,T-Mobile,1488892,12594,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1.0,1.0,0,1.0
304,2019-07-31 03:38:15,It's always 🔨 time when @Guxue5 steps on the @overwatchleague stage. Vote for this rocket-propelling legend for MVP by using his battletag or Twitter handle + #OWLMVP https://t.co/5XSixdgSpO,373,1,13,25,T-Mobile,1488892,12594,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,1,1.0,1.0,0,5.0
305,2019-07-31 03:37:04,.@Twilight_OW might be the best support player in the league but he needs your support to win @overwatchleague MVP. Use his battletag or Twitter handle + #OWLMVP to vote. https://t.co/PhUKeK8kzi,176,0,8,12,T-Mobile,1488892,12594,0.35,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
306,2019-07-31 03:36:04,The 🐐 and comeback king @super_OW has his 👁 on the prize. Vote for this @overwatchleague main tank for MVP using his battletag or Twitter handle + #OWLMVP https://t.co/6V5GRY3N9C,246,4,5,22,T-Mobile,1488892,12594,0.3333333333333333,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,2.0,2.0,0,2.0
307,2019-07-31 03:34:50,The damage is real when @Sinatraa takes the stage 🤯 Cast your vote for @overwatchleague MVP by tweeting his battletag or Twitter handle + #OWLMVP https://t.co/avqb1Tr2ei,319,2,6,30,T-Mobile,1488892,12594,0.30000000000000004,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,1.0,1.0,0,1.0
308,2019-07-30 22:15:04,How do you celebrate your team’s @overwatchleague win?,37,2,7,7,T-Mobile,1488892,12594,0.4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
309,2019-07-30 22:07:52,"Hey Rockford, for just $40/line for 4 lines with AutoPay, get unlimited data, taxes and fees included, Netflix on us and so much more…",1,0,0,0,T-Mobile,1488892,12594,0.2,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0
310,2019-07-30 22:06:40,"Hey Wichita, for just $40/line for 4 lines with AutoPay, get unlimited data, taxes and fees included, Netflix on us and so much more…",1,0,0,0,T-Mobile,1488892,12594,0.2,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0
311,2019-07-30 22:00:16,"Hey Richmond, for just $40/line for 4 lines with AutoPay, get unlimited data, taxes and fees included, Netflix on us and so much more…",3,0,0,0,T-Mobile,1488892,12594,0.2,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0
312,2019-07-30 21:55:57,"Hey Missoula, for just $40/line for 4 lines with AutoPay, get unlimited data, taxes and fees included, Netflix on us and so much more…",1,0,0,0,T-Mobile,1488892,12594,0.2,0.2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0,3.0
313,2019-07-30 21:00:47,Where will you go with your FREE T-Mobile backpack?,167,13,197,30,T-Mobile,1488892,12594,0.8,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0
314,2019-07-30 20:00:01,This bag is ready for whatever summer throws into it ☀️🏖\n\nClaim your free backpack in the #TMobileTuesdays app.,465,18,197,55,T-Mobile,1488892,12594,0.65,0.30000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1.0,1.0,0,1.0
315,2019-07-30 18:17:39,"Hey Houston, for just $40/line for 4 lines with AutoPay, get unlimited data, taxes and fees included, Netflix on us and so much more…",7,1,2,1,T-Mobile,1488892,12594,0.2,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0
316,2019-07-30 18:16:42,"Hey Los Angeles, for just $40/line for 4 lines with AutoPay, get unlimited data, taxes and fees included, Netflix on us and so much more…",17,2,1,3,T-Mobile,1488892,12594,0.2,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0
317,2019-07-30 18:15:37,"Hey New York, for just $40/line for 4 lines with AutoPay, get unlimited data, taxes and fees included, Netflix on us and so much more…",11,0,3,3,T-Mobile,1488892,12594,0.32727272727272727,0.16818181818181818,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0
318,2019-07-30 18:14:38,"Hey Atlanta, for just $40/line for 4 lines with AutoPay, get unlimited data, taxes and fees included, Netflix on us and so much more…",12,0,2,2,T-Mobile,1488892,12594,0.2,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0
319,2019-07-30 18:11:57,"Hey Bay Area, for just $40/line for 4 lines with AutoPay, get unlimited data, taxes and fees included, Netflix on us and so much more…",16,0,2,2,T-Mobile,1488892,12594,0.2,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0
320,2019-07-30 18:11:22,"Hey Chicago, for just $40/line for 4 lines with AutoPay, get unlimited data, taxes and fees included, Netflix on us and so much more…",12,1,2,0,T-Mobile,1488892,12594,0.2,0.2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,4.0
321,2019-07-30 18:00:01,"Overwatch League fans, we got you on our radar 👀\n\nOpen the #TMobileTuesdays app and get $25 to the @OverwatchLeague Shop.",98,2,12,26,T-Mobile,1488892,12594,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,1.0,1.0,0,1.0
322,2019-07-29 21:29:05,Happy #NationalChickenWingDay! \n\nVote for your favorite flavor below and tell us which chicken wing spot you have on speed dial in your town? 📱🍗,216,10,247,41,T-Mobile,1488892,12594,0.9833333333333334,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,2.0,2.0,0,2.0
323,2019-07-26 14:44:49,We hear there are hardly ANY counselors at #CampSpectrum – at least they’re consistent with their approach to customer service. Good luck if you need help! ¯\_(ツ)_/¯ https://t.co/gUecn6DStT,61,2,9,8,T-Mobile,1488892,12594,0.4479166666666667,0.13333333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0
324,2019-07-26 01:49:55,"LAST CALL to catch all the artists you 💖 at #Lolla! \n\nGet exclusive 🎟 bundles with up to $50 in on-site credit, only for T-Mobile customers! 🔥 #LollaWithUs",57,1,5,15,T-Mobile,1488892,12594,0.5333333333333333,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3,3.0,3.0,0,4.0
325,2019-07-25 22:08:44,✔️ Records will be broken\n✔️ Customers will be satisfied\n✔️ Asses will be kicked\nCheck it out ⬇️⬇️⬇️ #WeWontStop https://t.co/ZFhsbtWl7Y,120,0,20,13,T-Mobile,1488892,12594,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
326,2019-07-25 21:30:00,Choose your player 👾\n\nWho will bring home the trophy for @overwatchleague MVP?  \n@Sinatraa \n@Super_OW \n@Twilight_OW \n@Guxue5 \n@JJANU_OW\n\nCast your vote now! Using their battletag or Twitter handle + #OWLMVP https://t.co/bqGLXlcUxi,3879,244,417,212,T-Mobile,1488892,12594,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1.0,1.0,0,1.0
327,2019-07-25 21:01:57,#ICameISawI am waiting for all the Area 51 matches to show up on @Tinder's timeline. Are you going to add the new badge to your profile? https://t.co/Yw1Eg0WFyh,30,0,6,5,T-Mobile,1488892,12594,0.45454545454545453,0.13636363636363635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
328,2019-07-25 18:37:16,".@Joshaba22's view is the perfect canvas for today's ✈️ #TMobileWingman Window Challenge ✈️ \n\nPrompt: Being in the air is fun, but let's take this ride underwater. Show us your skills below! 🌊🐬🦀 https://t.co/NvC1esKOCt",42,0,9,2,T-Mobile,1488892,12594,0.6,0.6875,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,3,3.0,3.0,0,8.0
329,2019-07-25 14:22:01,Probably some really bad hold music 😉 https://t.co/nTOnLixvyJ,52,1,3,6,T-Mobile,1488892,12594,0.6666666666666666,-0.6999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,1.0,1.0,0,1.0
330,2019-07-24 22:42:20,Last week's ✈️ #TMobileWingman Window Challenge ✈️ submissions were 💯! What should tomorrow's theme be? Sound off below 👇 https://t.co/opRAVfc8Hd,64,1,3,9,T-Mobile,1488892,12594,0.23333333333333334,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,2.0,2.0,0,2.0
331,2019-07-24 20:00:01,"We like to think that our co-workers are more like family here at T-Mobile. In this case, Tony's co-workers are literally his family! \n\nMeet Tony Smith and his wonderful wife and kids from our Nashville Customer Experience Center. \n#WeAreTMobile",149,5,3,25,T-Mobile,1488892,12594,0.5333333333333333,0.5083333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
332,2019-07-24 16:07:39,Our coverage continues to grow and grow and grow ... over land and sea! https://t.co/1oXav4CJcn,138,3,20,17,T-Mobile,1488892,12594,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2.0
333,2019-07-24 15:03:26,So...we're here for summer camp at @ATT but their map is a bit confusing 🙄 #CampATT https://t.co/DBaeAsPhHu,94,1,13,18,T-Mobile,1488892,12594,0.4,-0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,1.0,1.0,0,2.0
334,2019-07-24 00:53:10,"The rest of your sock drawer is going to be jealous 🧦 Happy you stopped by our signature store for #TMoBell, @srsaul04! 📱🌮 https://t.co/qBOSwwglcN",251,4,39,30,T-Mobile,1488892,12594,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3,3.0,3.0,0,3.0
335,2019-07-23 19:00:13,How excited are you that the Jonas Brothers are back?,58,3,33,9,T-Mobile,1488892,12594,0.375,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
336,2019-07-23 18:00:01,"After almost a decade, the wait is over 🤩\n\nGet reserved tickets to @JonasBrothers from @LiveNation and T-Mobile. #HappinessBeginsTour",180,2,6,26,T-Mobile,1488892,12594,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,1,0.0,1.0,1.0,0,3.0
337,2019-07-23 16:00:00,🚨📱🌮🚨\nRT to Enter! We're bringing you MORE FREE stuff on Tuesdays w/ #TMoBell - to celebrate we’re looking for 5 lucky winners to claim our amazing Magenta prize pack incl 1 with a $500 Taco Bell Gift Card! No purch nec. Rules: https://t.co/IpdzbR5LDx https://t.co/YKdJpHBJBI,8276,2630,6151,29777,T-Mobile,1488892,12594,0.7583333333333333,0.49583333333333335,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,4,4.0,4.0,0,5.0
338,2019-07-22 21:30:18,Meet you at Blockbus—nevermind. #TextLikeThe90s https://t.co/5kNKKPV94n,150,3,19,15,T-Mobile,1488892,12594,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
339,2019-07-19 20:30:13,Free Tacos on Tuesdays just wasn’t enough. Proud to bring you #TMoBell for a limited time. Coming July 23. More info: https://t.co/RwxImQCTk2 https://t.co/4Vo1H1BQEA,444,22,76,78,T-Mobile,1488892,12594,0.5885714285714285,0.32571428571428573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
340,2019-07-19 18:00:01,The phone you need at the price you want 🤑. Introducing the next generation of T-Mobile REVVL – REVVLRY and REVVLRY+. Meet your future phone today!,122,1,19,29,T-Mobile,1488892,12594,0.0625,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,1.0,1.0,0,1.0
341,2019-07-18 20:41:36,"✈️ Introducing The #TMobileWingman Window Challenge! ✈️\n\nOver the next few weeks, we'll feature a #TMobileWingman photo as your canvas 🎨 Today's prompt: @PurpleMFP's view is pretty, can you kick this photo up a notch? 🤔 What will you add? ☀️🐉🛥️ https://t.co/2gTVJSI4Qb",117,3,41,14,T-Mobile,1488892,12594,0.3666666666666667,0.016666666666666663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2,3.0,3.0,0,3.0
342,2019-07-18 15:00:40,You're our rockstar for a reason and for #GetToKnowYourCustomersDay we want to know more about you.\n\nQuestion 1: What did you want to be when you grew up? Comment below if there's no emoji for your dream job 👇,150,6,265,23,T-Mobile,1488892,12594,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,1.0,1.0,0,1.0
343,2019-07-18 00:54:28,"Meet Imani Toliver from our Nashville Customer Experience Center. Whether she's solving customer issues or doing spoken word, her passion inspires and motivates those around her. #WeAreTMobile https://t.co/EUl0ffPp8T",844,8,28,86,T-Mobile,1488892,12594,0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
344,2019-07-18 00:31:26,So: We’re looking into our 🔮 for #WorldEmojiDay and will be reading your emoji fortunes for the next 2 hours! Tell us your 3 most recent emojis if you want to know your future ✨ https://t.co/nLa85fU4S3,730,32,1043,82,T-Mobile,1488892,12594,0.21875,0.125,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,2,2.0,2.0,0,4.0
345,2019-07-17 23:04:21,"Meet Imani Toliver from our Nashville Customer Experience Center. Whether she's solving customer issues or doing spoken word, her passion inspires and motivates those around her. #WeAreTMobile",605,3,26,74,T-Mobile,1488892,12594,0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
346,2019-07-17 19:50:59,"Sweet binge list, @SievertMike! 🍿 We'll have to check out @TrevorNoah's story next. https://t.co/8lfQRMZbQD",53,0,4,2,T-Mobile,1488892,12594,0.325,0.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1.0,1.0,0,1.0
347,2019-07-16 19:00:06,Who do you want to have a @BaskinRobbins U.S.S. Butterscotch Sundae with?,71,3,24,13,T-Mobile,1488892,12594,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
348,2019-07-16 18:00:00,"Ahoy sailors! U.S.S. Butterscotch has arrived!\n\nSet sail for flavor with your $2 Promo Card from @BaskinRobbins and #TMobileTuesdays. Don’t miss Stranger Things 3, only on Netflix.",131,3,12,20,T-Mobile,1488892,12594,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0
349,2019-07-16 16:00:58,*lowers sunglasses* \n*winks*\nYou’re welcome. \nGet ready at participating Signature Stores! #TMoBell\nMore info: https://t.co/RwxImQCTk2 https://t.co/kcX2ZoA5ln,364,20,27,87,T-Mobile,1488892,12594,0.7,0.525,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2.0
350,2019-07-16 16:00:00,"Make it a grand slam, out of the park, fireworks kinda day 🎆\n\nHead to the #TMobileTuesdays app for exclusive @MLB ticket deals.",54,2,5,11,T-Mobile,1488892,12594,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1.0,1.0,0,1.0
351,2019-07-15 23:50:43,Spread the word 🔁\n\n5.6 billion tests show only T-Mobile’s network ranks first or second in every category in the latest USA Mobile Network Experience Report.\n\nT-Mobile customers get the best Download and Upload Speeds and a network that’s among the best on responsiveness and LTE https://t.co/bwWsIHqGVk,287,8,40,106,T-Mobile,1488892,12594,0.47222222222222215,0.4583333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1.0,1.0,0,1.0
352,2019-07-15 16:00:00,"🎉 #ScamBlockParty starts NOW! 🎉 \n\nDial #662# to turn on Scam Block. Tag your friends, family, your pets (if they somehow evolved opposable thumbs to use a phone). Share your screenshots below and tag #ScamBlockParty. Let the party begin!  👇 https://t.co/kTdVwEu8cH",1637,216,1163,858,T-Mobile,1488892,12594,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2,3.0,3.0,0,4.0
353,2019-07-15 15:00:00,#ScamBlockParty starts today! 🎉 But before we dive right in let's pre-party with Robocall Trivia! https://t.co/zPMHaxXcyb,330,8,103,61,T-Mobile,1488892,12594,0.5357142857142857,0.3571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,1.0,1.0,0,2.0
354,2019-07-13 21:40:05,"Our thoughts are with all those in the path of Hurricane Barry. Staying connected is a priority &amp; that’s why our customers on Magenta, T-Mobile One and Simple Choice have unlimited talk, text &amp; data and Metro by T-Mobile customers have unlimited talk &amp; text on all plans.",449,11,21,76,T-Mobile,1488892,12594,0.35714285714285715,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
355,2019-07-12 18:00:00,It’s time to open the vault on what makes T-Mobile MONEY a better bank account.  \n\nCheck out https://t.co/H0VQonNlII https://t.co/ae2qHolyZM,120,1,15,31,T-Mobile,1488892,12594,0.5,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0
356,2019-07-12 00:21:49,.@7eleven: Looks into switching over\n\nUs: Did we just become best friends? ...YES! https://t.co/Y3Xaq3otJT,474,6,23,52,T-Mobile,1488892,12594,0.3,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2.0
357,2019-07-11 22:06:49,No one:\n\nUs: *mixes all the slurpees until the color comes out magenta*\n\n#FreeSlurpeeDay #SlurpLife https://t.co/ORd2exU885,414,3,18,49,T-Mobile,1488892,12594,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0
358,2019-07-11 15:14:06,Don’t miss out on the BIGGEST virtual SCAM 'BLOCK PARTY' for T-Mobile Customers! ❤️ this Tweet to get on the list for our #ScamBlockParty happening on Monday 7/15! https://t.co/sQ9mqVjcc7,7460,114,232,942,T-Mobile,1488892,12594,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2.0
359,2019-07-10 23:24:34,"""Iced Coffee All Year Long""\n\n#CoffeeIn5Words https://t.co/NjvtC5Xrxy",895,37,392,109,T-Mobile,1488892,12594,0.4,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
360,2019-07-10 18:00:01,"The future of wireless technology, the Samsung Galaxy S10 5G.",93,2,16,18,T-Mobile,1488892,12594,0.125,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
361,2019-07-10 02:00:00,It’s outta here ⚾️ \nYou missed today's stadium bag giveaway. Be sure to check out the #TMobileTuesdays app for great stuff next week.,108,1,29,12,T-Mobile,1488892,12594,0.5462962962962963,0.43333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2.0
362,2019-07-09 21:34:33,Check out the next generation of T-Mobile #REVVL smartphones #Unboxed with our own Product Guy @Askdes! https://t.co/hPQuk4hjhP,134,7,18,34,T-Mobile,1488892,12594,0.5,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
363,2019-07-09 20:00:01,"Win ballgame gear 🙌 Go ahead, celebrate with those jumbotron dance moves 🕺\n\nTweet #GamedayGiveaway and #contest for your chance to win our #TMobileTuesdays stadium bag.",1589,696,5477,1279,T-Mobile,1488892,12594,0.4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0.0,2.0,2.0,0,2.0
364,2019-07-09 19:00:11,What’s your summer vibe?,61,1,16,10,T-Mobile,1488892,12594,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
